what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224192170
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224192215
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224192407
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224192599
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224192763
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224192940
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224193110
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224193274
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224193456
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224193808
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224194301
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266224194491
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266224199653
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1266224205845
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224206668
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224207536
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224207764
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224219409
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224601874
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224673569
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266224675177
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1266224690491
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266224756381
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224759471
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266224774803
