what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990508035
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990514379
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1265990515985
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990516877
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990517679
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990517821
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990523375
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1265990523458
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265990524274
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265990540275
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1265990556866
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990557656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990558462
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265990559170
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266221710329
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266221846281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266221851856
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266221875003
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266221893256
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266221899582
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1266221999627
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1266221999889
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266222002698
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1266222027160
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266222027720
